dataset,channel,frequency_bin,domain_score,domain_mask,fault_mask,quadrant
TEP,42,24,0.04979611560702324,0.26005831360816956,0.37202826142311096,fault_low_domain_low
TEP,42,25,0.05698103457689285,0.4822157323360443,0.4301515817642212,fault_low_domain_low
TEP,42,26,0.05737323686480522,0.5014577507972717,0.34018146991729736,fault_low_domain_high
TEP,42,27,0.03849174082279205,0.023906705901026726,0.39766785502433777,fault_low_domain_low
TEP,42,28,0.04123617708683014,0.05364431440830231,0.3504135012626648,fault_low_domain_low
TEP,42,29,0.05110393837094307,0.2932944595813751,0.632405161857605,fault_high_domain_low
TEP,42,30,0.05234149843454361,0.33119532465934753,0.3770584464073181,fault_low_domain_low
TEP,42,31,0.05542535334825516,0.4314868748188019,0.38250935077667236,fault_low_domain_low
TEP,42,32,0.04717870429158211,0.18250729143619537,0.3284614682197571,fault_low_domain_low
TEP,43,0,0.013543271459639072,0.000583090353757143,0.3314540684223175,fault_low_domain_low
TEP,43,1,0.1208367869257927,0.9860058426856995,0.43445947766304016,fault_low_domain_high
TEP,43,2,0.06082809343934059,0.6069970726966858,0.38095521926879883,fault_low_domain_high
TEP,43,3,0.07208399474620819,0.8332361578941345,0.36966437101364136,fault_low_domain_high
TEP,43,4,0.06837242096662521,0.7615160346031189,0.4066174626350403,fault_low_domain_high
TEP,43,5,0.07941631972789764,0.9078717231750488,0.3399125039577484,fault_low_domain_high
TEP,43,6,0.052041418850421906,0.3247813284397125,0.36595672369003296,fault_low_domain_low
TEP,43,7,0.06764432042837143,0.7481049299240112,0.44398829340934753,fault_low_domain_high
TEP,43,8,0.07082246989011765,0.8134110569953918,0.33510980010032654,fault_low_domain_high
TEP,43,9,0.06780678033828735,0.7510204315185547,0.29011720418930054,fault_low_domain_high
TEP,43,10,0.06605052947998047,0.7206997275352478,0.4455486536026001,fault_low_domain_high
TEP,43,11,0.07358334213495255,0.851311981678009,0.4837546646595001,fault_low_domain_high
TEP,43,12,0.072995625436306,0.8419824838638306,0.347158282995224,fault_low_domain_high
TEP,43,13,0.0579022616147995,0.5201166272163391,0.39006656408309937,fault_low_domain_high
TEP,43,14,0.06733901798725128,0.7434402108192444,0.27039676904678345,fault_low_domain_high
TEP,43,15,0.08469875156879425,0.9387755393981934,0.3662813603878021,fault_low_domain_high
TEP,43,16,0.061752092093229294,0.6309037804603577,0.3097953498363495,fault_low_domain_high
TEP,43,17,0.08631008118391037,0.9451894760131836,0.32489845156669617,fault_low_domain_high
TEP,43,18,0.05452604964375496,0.4023323655128479,0.288033127784729,fault_low_domain_low
TEP,43,19,0.05400445684790611,0.38717201352119446,0.45714837312698364,fault_low_domain_low
TEP,43,20,0.06601037085056305,0.7201166152954102,0.39392396807670593,fault_low_domain_high
TEP,43,21,0.07583083212375641,0.8793002963066101,0.4671497344970703,fault_low_domain_high
TEP,43,22,0.05929987132549286,0.5609329342842102,0.48598721623420715,fault_low_domain_high
TEP,43,23,0.05414773151278496,0.39008745551109314,0.3272670805454254,fault_low_domain_low
TEP,43,24,0.061153437942266464,0.6157434582710266,0.3990028202533722,fault_low_domain_high
TEP,43,25,0.05272984132170677,0.34518951177597046,0.40336987376213074,fault_low_domain_low
TEP,43,26,0.04857894778251648,0.2268221527338028,0.4181590676307678,fault_low_domain_low
TEP,43,27,0.048406973481178284,0.22099125385284424,0.3450546860694885,fault_low_domain_low
TEP,43,28,0.044458355754613876,0.10787171870470047,0.45416462421417236,fault_low_domain_low
TEP,43,29,0.048979923129081726,0.23556850850582123,0.3953799903392792,fault_low_domain_low
TEP,43,30,0.04180299863219261,0.06064140051603317,0.39129066467285156,fault_low_domain_low
TEP,43,31,0.05284998193383217,0.35160350799560547,0.4457535743713379,fault_low_domain_low
TEP,43,32,0.03911874443292618,0.0314868800342083,0.4000057280063629,fault_low_domain_low
TEP,44,0,0.0572495199739933,0.4927113652229309,0.35739341378211975,fault_low_domain_low
TEP,44,1,0.10089399665594101,0.9813411235809326,0.6433902978897095,fault_high_domain_high
TEP,44,2,0.05277251452207565,0.3486880362033844,0.4715508222579956,fault_low_domain_low
TEP,44,3,0.05685792118310928,0.47755101323127747,0.44856664538383484,fault_low_domain_low
TEP,44,4,0.046452172100543976,0.15393586456775665,0.3582855463027954,fault_low_domain_low
TEP,44,5,0.04926948994398117,0.24548104405403137,0.3946622908115387,fault_low_domain_low
TEP,44,6,0.054538872092962265,0.4034985303878784,0.4919501543045044,fault_low_domain_low
TEP,44,7,0.043927453458309174,0.09620991349220276,0.3799440264701843,fault_low_domain_low
TEP,44,8,0.05748087540268898,0.5061224699020386,0.2582920491695404,fault_low_domain_high
TEP,44,9,0.06377854943275452,0.6781340837478638,0.480045348405838,fault_low_domain_high
TEP,44,10,0.05572862923145294,0.44081631302833557,0.2676246464252472,fault_low_domain_low
TEP,44,11,0.060552485287189484,0.5988337993621826,0.30139416456222534,fault_low_domain_high
TEP,44,12,0.06900934129953384,0.7819241881370544,0.3186449408531189,fault_low_domain_high
TEP,44,13,0.0414145290851593,0.056559767574071884,0.30294668674468994,fault_low_domain_low
TEP,44,14,0.04759331792593002,0.1953352838754654,0.2785075604915619,fault_low_domain_low
TEP,44,15,0.05889956280589104,0.5469387769699097,0.2839988172054291,fault_low_domain_high
TEP,44,16,0.059097204357385635,0.552769660949707,0.31018245220184326,fault_low_domain_high
TEP,44,17,0.05349164456129074,0.3749271035194397,0.3216978907585144,fault_low_domain_low
TEP,44,18,0.05770435184240341,0.5148687958717346,0.32376062870025635,fault_low_domain_high
TEP,44,19,0.0485028401017189,0.22507289052009583,0.33554351329803467,fault_low_domain_low
TEP,44,20,0.04404842481017113,0.09854227304458618,0.31739500164985657,fault_low_domain_low
TEP,44,21,0.06252408027648926,0.6507288813591003,0.26952335238456726,fault_low_domain_high
TEP,44,22,0.05534640699625015,0.42915451526641846,0.3410157263278961,fault_low_domain_low
TEP,44,23,0.05991952493786812,0.5819242000579834,0.31523004174232483,fault_low_domain_high
TEP,44,24,0.06110509857535362,0.6139941811561584,0.32418128848075867,fault_low_domain_high
TEP,44,25,0.04688012972474098,0.17201165854930878,0.27136915922164917,fault_low_domain_low
TEP,44,26,0.05352291092276573,0.37667638063430786,0.31000176072120667,fault_low_domain_low
TEP,44,27,0.04682254046201706,0.16967929899692535,0.28692036867141724,fault_low_domain_low
TEP,44,28,0.05614707991480827,0.45947521924972534,0.2814267873764038,fault_low_domain_low
TEP,44,29,0.05494442582130432,0.4145772457122803,0.2929766774177551,fault_low_domain_low
TEP,44,30,0.06648077815771103,0.7306122183799744,0.3462274670600891,fault_low_domain_high
TEP,44,31,0.044628649950027466,0.11020407825708389,0.33122411370277405,fault_low_domain_low
TEP,44,32,0.04591691866517067,0.14052477478981018,0.3580719232559204,fault_low_domain_low
TEP,45,0,0.05335946008563042,0.37026238441467285,0.6625871658325195,fault_high_domain_low
TEP,45,1,0.2081354409456253,1.0,0.6520753502845764,fault_high_domain_high
TEP,45,2,0.07280265539884567,0.8402332067489624,0.6941006779670715,fault_high_domain_high
TEP,45,3,0.06040763482451439,0.5953353047370911,0.7064085006713867,fault_high_domain_high
TEP,45,4,0.06086842715740204,0.6075801849365234,0.7233073115348816,fault_high_domain_high
TEP,45,5,0.06358306109905243,0.6734693646430969,0.7224090695381165,fault_high_domain_high
TEP,45,6,0.04708198457956314,0.18017493188381195,0.6662628650665283,fault_high_domain_low
TEP,45,7,0.050913773477077484,0.288046658039093,0.6404903531074524,fault_high_domain_low
TEP,45,8,0.05846483260393143,0.537609338760376,0.5861704349517822,fault_high_domain_high
TEP,45,9,0.04476088657975197,0.11311953514814377,0.6064208149909973,fault_high_domain_low
TEP,45,10,0.05738986283540726,0.5026239156723022,0.5882137417793274,fault_high_domain_high
TEP,45,11,0.059016916900873184,0.550437331199646,0.5720728635787964,fault_high_domain_high
TEP,45,12,0.053984761238098145,0.3865889310836792,0.5732392072677612,fault_high_domain_low
TEP,45,13,0.047699224203825,0.19766764342784882,0.5593885183334351,fault_high_domain_low
TEP,45,14,0.046978436410427094,0.17492711544036865,0.5839933156967163,fault_high_domain_low
TEP,45,15,0.0518467053771019,0.31778424978256226,0.6263704895973206,fault_high_domain_low
TEP,45,16,0.04294499009847641,0.07930029183626175,0.7015367150306702,fault_high_domain_low
TEP,45,17,0.03625807166099548,0.01224489789456129,0.6860883831977844,fault_high_domain_low
TEP,45,18,0.05588694289326668,0.449562668800354,0.7261924743652344,fault_high_domain_low
TEP,45,19,0.041941337287425995,0.0629737600684166,0.5984649658203125,fault_high_domain_low
TEP,45,20,0.05281070992350578,0.3510203957557678,0.6402412056922913,fault_high_domain_low
TEP,45,21,0.05518057569861412,0.4244897961616516,0.6837610602378845,fault_high_domain_low
TEP,45,22,0.05154205858707428,0.30845481157302856,0.5554851293563843,fault_high_domain_low
TEP,45,23,0.04872794449329376,0.2320699691772461,0.5842337012290955,fault_high_domain_low
TEP,45,24,0.0552683100104332,0.4274052381515503,0.5770090818405151,fault_high_domain_low
TEP,45,25,0.05708625540137291,0.4862973690032959,0.6855340600013733,fault_high_domain_low
TEP,45,26,0.06202404201030731,0.6402332186698914,0.4891657829284668,fault_low_domain_high
TEP,45,27,0.05663880705833435,0.4734693765640259,0.532157301902771,fault_high_domain_low
TEP,45,28,0.046316031366586685,0.14985422790050507,0.5352286100387573,fault_high_domain_low
TEP,45,29,0.04504390060901642,0.12069971114397049,0.6898173093795776,fault_high_domain_low
TEP,45,30,0.06049583479762077,0.5970845222473145,0.6261945962905884,fault_high_domain_high
TEP,45,31,0.060728173702955246,0.6052477955818176,0.5670913457870483,fault_high_domain_high
TEP,45,32,0.05276106297969818,0.3475218713283539,0.658173680305481,fault_high_domain_low
TEP,46,0,0.08868032693862915,0.9556851387023926,0.5262022018432617,fault_high_domain_high
TEP,46,1,0.10451105982065201,0.9825072884559631,0.6409620642662048,fault_high_domain_high
TEP,46,2,0.060580845922231674,0.6000000238418579,0.5145366191864014,fault_high_domain_high
TEP,46,3,0.06226622685790062,0.6437317728996277,0.5530790686607361,fault_high_domain_high
TEP,46,4,0.07089781761169434,0.81516033411026,0.6570878624916077,fault_high_domain_high
TEP,46,5,0.07194989174604416,0.8314868807792664,0.40643438696861267,fault_low_domain_high
TEP,46,6,0.08058291673660278,0.9148688316345215,0.45028388500213623,fault_low_domain_high
TEP,46,7,0.06358800083398819,0.6740524768829346,0.369768887758255,fault_low_domain_high
TEP,46,8,0.07888555526733398,0.9037901163101196,0.39127758145332336,fault_low_domain_high
TEP,46,9,0.06572297215461731,0.716035008430481,0.39557042717933655,fault_low_domain_high
TEP,46,10,0.05987798795104027,0.5790087580680847,0.4870469272136688,fault_low_domain_high
TEP,46,11,0.06805069744586945,0.7556851506233215,0.4292599856853485,fault_low_domain_high
TEP,46,12,0.06626344472169876,0.7253644466400146,0.396907776594162,fault_low_domain_high
TEP,46,13,0.06649346649646759,0.731195330619812,0.5216213464736938,fault_high_domain_high
TEP,46,14,0.06706306338310242,0.7416909337043762,0.4732430577278137,fault_low_domain_high
TEP,46,15,0.06983882188796997,0.795918345451355,0.5980323553085327,fault_high_domain_high
TEP,46,16,0.07433899492025375,0.8623906970024109,0.6020382046699524,fault_high_domain_high
TEP,46,17,0.07076480984687805,0.812828004360199,0.5666276216506958,fault_high_domain_high
TEP,46,18,0.0649140477180481,0.7037900686264038,0.4755697548389435,fault_low_domain_high
TEP,46,19,0.06132858991622925,0.6221574544906616,0.5220165848731995,fault_high_domain_high
TEP,46,20,0.05249260365962982,0.336443156003952,0.35625210404396057,fault_low_domain_low
TEP,46,21,0.0535256452858448,0.3772594630718231,0.4416171610355377,fault_low_domain_low
TEP,46,22,0.052871350198984146,0.3521865904331207,0.47254130244255066,fault_low_domain_low
TEP,46,23,0.04922748729586601,0.2425656020641327,0.4226967990398407,fault_low_domain_low
TEP,46,24,0.05570913478732109,0.43965014815330505,0.38795629143714905,fault_low_domain_low
TEP,46,25,0.048771120607852936,0.2332361489534378,0.4284229874610901,fault_low_domain_low
TEP,46,26,0.03595419600605965,0.010495626367628574,0.5161888003349304,fault_high_domain_low
TEP,46,27,0.05183206871151924,0.3160349726676941,0.4663337469100952,fault_low_domain_low
TEP,46,28,0.0421818308532238,0.0682215765118599,0.5197662711143494,fault_high_domain_low
TEP,46,29,0.043136827647686005,0.08338192105293274,0.481148362159729,fault_low_domain_low
TEP,46,30,0.04518921673297882,0.12361516058444977,0.5,fault_high_domain_low
TEP,46,31,0.03564612567424774,0.008163264952600002,0.5745790600776672,fault_high_domain_low
TEP,46,32,0.03484237566590309,0.0058309040032327175,0.5346611738204956,fault_high_domain_low
TEP,47,0,0.047099314630031586,0.1807580143213272,0.3729841113090515,fault_low_domain_low
TEP,47,1,0.04663757607340813,0.16326530277729034,0.2935081124305725,fault_low_domain_low
TEP,47,2,0.05245769023895264,0.3341107964515686,0.2759787142276764,fault_low_domain_low
TEP,47,3,0.05172232910990715,0.31370261311531067,0.32193315029144287,fault_low_domain_low
TEP,47,4,0.05494960397481918,0.4157434403896332,0.29776450991630554,fault_low_domain_low
TEP,47,5,0.04758497327566147,0.19475218653678894,0.2978847324848175,fault_low_domain_low
TEP,47,6,0.062127575278282166,0.6419824957847595,0.3162323534488678,fault_low_domain_high
TEP,47,7,0.046449873596429825,0.1533527672290802,0.29531237483024597,fault_low_domain_low
TEP,47,8,0.051176268607378006,0.29679301381111145,0.3549532890319824,fault_low_domain_low
TEP,47,9,0.061687275767326355,0.6285714507102966,0.2837633192539215,fault_low_domain_high
TEP,47,10,0.054985739290714264,0.4169096350669861,0.28552013635635376,fault_low_domain_low
TEP,47,11,0.04474800452589989,0.11195335537195206,0.36504846811294556,fault_low_domain_low
TEP,47,12,0.05510199815034866,0.4209912419319153,0.36920085549354553,fault_low_domain_low
TEP,47,13,0.051416635513305664,0.304373174905777,0.2918473780155182,fault_low_domain_low
TEP,47,14,0.054010797291994095,0.3877550959587097,0.29766061902046204,fault_low_domain_low
TEP,47,15,0.0472373366355896,0.18367347121238708,0.28481680154800415,fault_low_domain_low
TEP,47,16,0.04796264320611954,0.20524781942367554,0.2811747193336487,fault_low_domain_low
TEP,47,17,0.05903814733028412,0.5516034960746765,0.3385564982891083,fault_low_domain_high
TEP,47,18,0.05204588547348976,0.32536444067955017,0.31643277406692505,fault_low_domain_low
TEP,47,19,0.057063303887844086,0.4851312041282654,0.3127744495868683,fault_low_domain_low
TEP,47,20,0.05809402838349342,0.5236151814460754,0.3525640368461609,fault_low_domain_high
TEP,47,21,0.054283421486616135,0.3959183692932129,0.3215445876121521,fault_low_domain_low
TEP,47,22,0.044999781996011734,0.11953353136777878,0.2784944772720337,fault_low_domain_low
TEP,47,23,0.05244464799761772,0.33352768421173096,0.27771812677383423,fault_low_domain_low
TEP,47,24,0.048699572682380676,0.23090378940105438,0.29663926362991333,fault_low_domain_low
TEP,47,25,0.04592804238200188,0.14110787212848663,0.2678890824317932,fault_low_domain_low
TEP,47,26,0.05590210109949112,0.45131194591522217,0.33915212750434875,fault_low_domain_low
TEP,47,27,0.049314893782138824,0.24664722383022308,0.28743869066238403,fault_low_domain_low
TEP,47,28,0.0555730015039444,0.43556851148605347,0.4309060871601105,fault_low_domain_low
TEP,47,29,0.04628484323620796,0.1481049507856369,0.3021495044231415,fault_low_domain_low
TEP,47,30,0.05901196599006653,0.5498542189598083,0.3146120607852936,fault_low_domain_high
TEP,47,31,0.049262963235378265,0.24431486427783966,0.27056780457496643,fault_low_domain_low
TEP,47,32,0.047610655426979065,0.1965014636516571,0.3092047870159149,fault_low_domain_low
TEP,48,0,0.04484293609857559,0.11545189470052719,0.42665767669677734,fault_low_domain_low
TEP,48,1,0.05142731964588165,0.30495625734329224,0.269565224647522,fault_low_domain_low
TEP,48,2,0.04665543511509895,0.16443148255348206,0.2838941514492035,fault_low_domain_low
TEP,48,3,0.04987915977835655,0.26413995027542114,0.31963250041007996,fault_low_domain_low
TEP,48,4,0.0628047063946724,0.6583090424537659,0.2813488245010376,fault_low_domain_high
TEP,48,5,0.051337387412786484,0.3014577329158783,0.3839435279369354,fault_low_domain_low
TEP,48,6,0.05363960564136505,0.3790087401866913,0.3094709813594818,fault_low_domain_low
TEP,48,7,0.05134090781211853,0.30204081535339355,0.3100314140319824,fault_low_domain_low
TEP,48,8,0.05571877211332321,0.4402332305908203,0.3636287748813629,fault_low_domain_low
TEP,48,9,0.057425737380981445,0.5037900805473328,0.3308030664920807,fault_low_domain_high
TEP,48,10,0.050360459834337234,0.27463558316230774,0.32900989055633545,fault_low_domain_low
TEP,48,11,0.044194623827934265,0.10437317937612534,0.2717224955558777,fault_low_domain_low
TEP,48,12,0.0524204783141613,0.33236151933670044,0.2734330892562866,fault_low_domain_low
TEP,48,13,0.05827898532152176,0.531195342540741,0.2777954638004303,fault_low_domain_high
TEP,48,14,0.04891207069158554,0.23498542606830597,0.288777619600296,fault_low_domain_low
TEP,48,15,0.046406541019678116,0.15276968479156494,0.2803780436515808,fault_low_domain_low
