dataset,split,group_type,group,metric,count,mean,std,min,p05,p25,median,p75,p95,max
TEP,train,unit,training:fault_14:0006,rho,26,0.6543634144159464,0.004169000210746952,0.6460663676261902,0.6472576260566711,0.6512614488601685,0.6547226011753082,0.6579936742782593,0.6595652103424072,0.6618692278862
TEP,train,unit,training:fault_14:0008,critical_energy_ratio,26,0.3419885062254392,0.0026356937975783056,0.33755338191986084,0.33780437707901,0.3395932540297508,0.34251922369003296,0.343873955309391,0.34515776485204697,0.3471320867538452
TEP,train,unit,training:fault_14:0008,safe_capacity,26,0.6580114868971018,0.002635697792779734,0.6528679132461548,0.6548422276973724,0.6561260223388672,0.6574807465076447,0.6604067236185074,0.66219562292099,0.6624466180801392
TEP,train,unit,training:fault_14:0008,rho,26,0.6580114868971018,0.002635697792779734,0.6528679132461548,0.6548422276973724,0.6561260223388672,0.6574807465076447,0.6604067236185074,0.66219562292099,0.6624466180801392
TEP,train,unit,training:fault_15:0001,critical_energy_ratio,26,0.36171041085169864,0.00803775038947273,0.3496638238430023,0.35110650956630707,0.35449284315109253,0.36056773364543915,0.36865274608135223,0.37553393095731735,0.37666767835617065
TEP,train,unit,training:fault_15:0001,safe_capacity,26,0.6382895891483014,0.008037750405108603,0.6233323216438293,0.624466061592102,0.6313472390174866,0.6394322514533997,0.6455071717500687,0.6488934606313705,0.6503362059593201
TEP,train,unit,training:fault_15:0001,rho,26,0.6382895891483014,0.008037750405108603,0.6233323216438293,0.624466061592102,0.6313472390174866,0.6394322514533997,0.6455071717500687,0.6488934606313705,0.6503362059593201
TEP,train,unit,training:fault_15:0002,critical_energy_ratio,26,0.3797288972597856,0.012654522318061167,0.3588658571243286,0.3593389391899109,0.36838825792074203,0.3805987536907196,0.3886256217956543,0.39555228501558304,0.40438708662986755
TEP,train,unit,training:fault_15:0002,safe_capacity,26,0.620271100447728,0.012654518271695366,0.5956129431724548,0.6044477224349976,0.6113743633031845,0.619401216506958,0.6316117197275162,0.6406610608100891,0.6411341428756714
TEP,train,unit,training:fault_15:0002,rho,26,0.620271100447728,0.012654518271695366,0.5956129431724548,0.6044477224349976,0.6113743633031845,0.619401216506958,0.6316117197275162,0.6406610608100891,0.6411341428756714
TEP,train,unit,training:fault_15:0003,critical_energy_ratio,26,0.3743119308581719,0.009865714682866917,0.3541299104690552,0.35828156024217606,0.36813101172447205,0.37329788506031036,0.3814506083726883,0.38826484978199005,0.3920416533946991
TEP,train,unit,training:fault_15:0003,safe_capacity,26,0.6256880645568554,0.009865720640448104,0.6079583168029785,0.61173515021801,0.6185493618249893,0.6267021000385284,0.6318689733743668,0.6417184472084045,0.6458700895309448
TEP,train,unit,training:fault_15:0003,rho,26,0.6256880645568554,0.009865720640448104,0.6079583168029785,0.61173515021801,0.6185493618249893,0.6267021000385284,0.6318689733743668,0.6417184472084045,0.6458700895309448
TEP,train,unit,training:fault_15:0004,critical_energy_ratio,26,0.3648327531722876,0.00900853498016588,0.35038962960243225,0.3517793044447899,0.35802336037158966,0.3621579110622406,0.37317392230033875,0.3791704550385475,0.3821831941604614
TEP,train,unit,training:fault_15:0004,safe_capacity,26,0.6351672433889829,0.009008532821206248,0.6178168058395386,0.6208295226097107,0.6268260776996613,0.6378420889377594,0.6419766396284103,0.6482206881046295,0.6496103405952454
TEP,train,unit,training:fault_15:0004,rho,26,0.6351672433889829,0.009008532821206248,0.6178168058395386,0.6208295226097107,0.6268260776996613,0.6378420889377594,0.6419766396284103,0.6482206881046295,0.6496103405952454
TEP,train,unit,training:fault_15:0005,critical_energy_ratio,26,0.3634802595927165,0.00950148933040115,0.3503594696521759,0.35249245166778564,0.35712286084890366,0.3623456656932831,0.36552201211452484,0.3861817866563797,0.38910049200057983
TEP,train,unit,training:fault_15:0005,safe_capacity,26,0.636519743846013,0.009501491577288504,0.6108995079994202,0.6138182133436203,0.6344779580831528,0.6376543343067169,0.6428771466016769,0.6475075334310532,0.6496405601501465
TEP,train,unit,training:fault_15:0005,rho,26,0.636519743846013,0.009501491577288504,0.6108995079994202,0.6138182133436203,0.6344779580831528,0.6376543343067169,0.6428771466016769,0.6475075334310532,0.6496405601501465
TEP,train,unit,training:fault_15:0007,critical_energy_ratio,26,0.3690203737754088,0.013761282560062961,0.35012251138687134,0.35173723101615906,0.35794268548488617,0.36527933180332184,0.3806329220533371,0.3914639353752136,0.3922971785068512
TEP,train,unit,training:fault_15:0007,safe_capacity,26,0.6309796296633207,0.013761282243176059,0.6077028512954712,0.6085360646247864,0.6193670779466629,0.634720653295517,0.6420573443174362,0.6482627689838409,0.6498774886131287
TEP,train,unit,training:fault_15:0007,rho,26,0.6309796296633207,0.013761282243176059,0.6077028512954712,0.6085360646247864,0.6193670779466629,0.634720653295517,0.6420573443174362,0.6482627689838409,0.6498774886131287
TEP,train,unit,training:fault_16:0001,critical_energy_ratio,26,0.3692212265271407,0.010303632005079727,0.3542480170726776,0.355226993560791,0.3607378527522087,0.36634595692157745,0.3801838606595993,0.38571545481681824,0.38730403780937195
TEP,train,unit,training:fault_16:0001,safe_capacity,26,0.630778771180373,0.010303636196963156,0.6126959919929504,0.6142845302820206,0.6198161095380783,0.6336540281772614,0.6392621248960495,0.6447729915380478,0.6457520127296448
TEP,train,unit,training:fault_16:0001,rho,26,0.630778771180373,0.010303636196963156,0.6126959919929504,0.6142845302820206,0.6198161095380783,0.6336540281772614,0.6392621248960495,0.6447729915380478,0.6457520127296448
TEP,train,unit,training:fault_16:0002,critical_energy_ratio,26,0.4192717373371124,0.020655083454066435,0.3680528998374939,0.3883196711540222,0.4042738303542137,0.42207007110118866,0.4367852956056595,0.4449459835886955,0.45129117369651794
TEP,train,unit,training:fault_16:0002,safe_capacity,26,0.5807282649553739,0.020655084748633635,0.5487088561058044,0.5550539940595627,0.5632147043943405,0.5779299437999725,0.5957261770963669,0.611680343747139,0.6319471001625061
TEP,train,unit,training:fault_16:0002,rho,26,0.5807282649553739,0.020655084748633635,0.5487088561058044,0.5550539940595627,0.5632147043943405,0.5779299437999725,0.5957261770963669,0.611680343747139,0.6319471001625061
TEP,train,unit,training:fault_16:0003,critical_energy_ratio,26,0.39079367770598483,0.015764426886905592,0.36881908774375916,0.37078452855348587,0.37533800303936005,0.389759361743927,0.40610623359680176,0.4134671464562416,0.4144212603569031
TEP,train,unit,training:fault_16:0003,safe_capacity,26,0.6092063188552856,0.015764418304482327,0.5855787396430969,0.5865328758955002,0.5938937664031982,0.6102406680583954,0.6246620118618011,0.6292154639959335,0.6311808824539185
TEP,train,unit,training:fault_16:0003,rho,26,0.6092063188552856,0.015764418304482327,0.5855787396430969,0.5865328758955002,0.5938937664031982,0.6102406680583954,0.6246620118618011,0.6292154639959335,0.6311808824539185
TEP,train,unit,training:fault_16:0004,critical_energy_ratio,26,0.3687693247428307,0.011064850956418836,0.3531264662742615,0.3565504774451256,0.36159316450357437,0.36390168964862823,0.37307243049144745,0.390647329390049,0.39610588550567627
TEP,train,unit,training:fault_16:0004,safe_capacity,26,0.631230679842142,0.011064849987876695,0.6038941144943237,0.6093526780605316,0.6269275695085526,0.6360982954502106,0.638406828045845,0.643449530005455,0.6468735337257385
TEP,train,unit,training:fault_16:0004,rho,26,0.631230679842142,0.011064849987876695,0.6038941144943237,0.6093526780605316,0.6269275695085526,0.6360982954502106,0.638406828045845,0.643449530005455,0.6468735337257385
TEP,train,unit,training:fault_16:0006,critical_energy_ratio,26,0.3808693312681638,0.011506399470654556,0.36188605427742004,0.36645567417144775,0.3705447167158127,0.3802995830774307,0.3879835233092308,0.4018932580947876,0.4060802161693573
TEP,train,unit,training:fault_16:0006,safe_capacity,26,0.6191306733168088,0.011506406609280017,0.5939197540283203,0.5981067270040512,0.6120164543390274,0.6197004318237305,0.6294552683830261,0.6335443407297134,0.6381139755249023
TEP,train,unit,training:fault_16:0006,rho,26,0.6191306733168088,0.011506406609280017,0.5939197540283203,0.5981067270040512,0.6120164543390274,0.6197004318237305,0.6294552683830261,0.6335443407297134,0.6381139755249023
TEP,train,unit,training:fault_16:0007,critical_energy_ratio,26,0.3953075466247705,0.012679972488379272,0.3721517026424408,0.37758899480104446,0.38449639827013016,0.39333033561706543,0.4071472957730293,0.41427867859601974,0.41748371720314026
TEP,train,unit,training:fault_16:0007,safe_capacity,26,0.604692456813959,0.012679968542347327,0.5825163125991821,0.5857212990522385,0.5928527116775513,0.606669694185257,0.6155036240816116,0.6224110126495361,0.6278482675552368
TEP,train,unit,training:fault_16:0007,rho,26,0.604692456813959,0.012679968542347327,0.5825163125991821,0.5857212990522385,0.5928527116775513,0.606669694185257,0.6155036240816116,0.6224110126495361,0.6278482675552368
TEP,train,unit,training:fault_17:0002,critical_energy_ratio,26,0.4799111302082355,0.013551669487253594,0.4475630223751068,0.4626366049051285,0.4680362418293953,0.4819289296865463,0.4886990785598755,0.5000928863883018,0.5038589239120483
TEP,train,unit,training:fault_17:0002,safe_capacity,26,0.5200888697917645,0.013551671021427366,0.49614110589027405,0.49990709871053696,0.5113009065389633,0.5180710852146149,0.5319637507200241,0.5373633950948715,0.5524370074272156
TEP,train,unit,training:fault_17:0002,rho,26,0.5200888697917645,0.013551671021427366,0.49614110589027405,0.49990709871053696,0.5113009065389633,0.5180710852146149,0.5319637507200241,0.5373633950948715,0.5524370074272156
TEP,train,unit,training:fault_17:0003,critical_energy_ratio,26,0.4808923166531783,0.014648687698286816,0.4537253975868225,0.4562963545322418,0.47178713977336884,0.4822182357311249,0.49132220447063446,0.5052294135093689,0.5101672410964966
TEP,train,unit,training:fault_17:0003,safe_capacity,26,0.5191076844930649,0.014648686073014849,0.4898327589035034,0.4947705939412117,0.5086777955293655,0.5177817940711975,0.5282128602266312,0.5437036454677582,0.5462746024131775
TEP,train,unit,training:fault_17:0003,rho,26,0.5191076844930649,0.014648686073014849,0.4898327589035034,0.4947705939412117,0.5086777955293655,0.5177817940711975,0.5282128602266312,0.5437036454677582,0.5462746024131775
TEP,train,unit,training:fault_17:0004,critical_energy_ratio,26,0.47816260159015656,0.017590002750944075,0.43688613176345825,0.44842004776000977,0.46500014513731003,0.4818914234638214,0.4927414208650589,0.5013236775994301,0.5020750164985657
TEP,train,unit,training:fault_17:0004,safe_capacity,26,0.521837408726032,0.017589997185918877,0.4979250133037567,0.4986763522028923,0.5072585493326187,0.518108606338501,0.5349998474121094,0.5515799522399902,0.5631138682365417
TEP,train,unit,training:fault_17:0004,rho,26,0.521837408726032,0.017589997185918877,0.4979250133037567,0.4986763522028923,0.5072585493326187,0.518108606338501,0.5349998474121094,0.5515799522399902,0.5631138682365417
TEP,train,unit,training:fault_17:0005,critical_energy_ratio,26,0.47932949318335605,0.017824580524113783,0.4465089440345764,0.45466843247413635,0.46258120983839035,0.4814664125442505,0.4976162612438202,0.4996044337749481,0.500801146030426
TEP,train,unit,training:fault_17:0005,safe_capacity,26,0.5206705045241576,0.017824583007279262,0.4991988241672516,0.5003955364227295,0.5023837387561798,0.5185335874557495,0.5374188125133514,0.5453315675258636,0.5534910559654236
TEP,train,unit,training:fault_17:0005,rho,26,0.5206705045241576,0.017824583007279262,0.4991988241672516,0.5003955364227295,0.5023837387561798,0.5185335874557495,0.5374188125133514,0.5453315675258636,0.5534910559654236
TEP,train,unit,training:fault_17:0007,critical_energy_ratio,26,0.4765690347323051,0.01918662547577078,0.45148003101348877,0.4529254138469696,0.46106576919555664,0.47256334125995636,0.49697263538837433,0.5039392709732056,0.5073634386062622
TEP,train,unit,training:fault_17:0007,safe_capacity,26,0.5234309675601813,0.019186625599549836,0.4926365613937378,0.4960607513785362,0.5030273497104645,0.5274366736412048,0.5389342308044434,0.5470745861530304,0.5485199689865112
TEP,train,unit,training:fault_17:0007,rho,26,0.5234309675601813,0.019186625599549836,0.4926365613937378,0.4960607513785362,0.5030273497104645,0.5274366736412048,0.5389342308044434,0.5470745861530304,0.5485199689865112
TEP,train,unit,training:fault_17:0008,critical_energy_ratio,26,0.4764090168934602,0.02260851197876738,0.4111970067024231,0.42894819378852844,0.4660995081067085,0.47644586861133575,0.49665503948926926,0.5005961582064629,0.5024555325508118
TEP,train,unit,training:fault_17:0008,safe_capacity,26,0.5235909750828376,0.022608510652383104,0.49754446744918823,0.49940383434295654,0.5033449828624725,0.523554116487503,0.5339004695415497,0.5710518062114716,0.5888029932975769
TEP,train,unit,training:fault_17:0008,rho,26,0.5235909750828376,0.022608510652383104,0.49754446744918823,0.49940383434295654,0.5033449828624725,0.523554116487503,0.5339004695415497,0.5710518062114716,0.5888029932975769
TEP,train,unit,training:fault_18:0001,critical_energy_ratio,26,0.5289307282521174,0.06859343909857692,0.35574066638946533,0.3637284189462662,0.5195610374212265,0.5610140860080719,0.5692367553710938,0.575066938996315,0.5778129696846008
TEP,train,unit,training:fault_18:0001,safe_capacity,26,0.47106926945539623,0.06859343988350304,0.4221870005130768,0.424933061003685,0.43076326698064804,0.4389859288930893,0.4804389402270317,0.6362715810537338,0.6442593336105347
TEP,train,unit,training:fault_18:0001,rho,26,0.47106926945539623,0.06859343988350304,0.4221870005130768,0.424933061003685,0.43076326698064804,0.4389859288930893,0.4804389402270317,0.6362715810537338,0.6442593336105347
TEP,train,unit,training:fault_18:0002,critical_energy_ratio,26,0.5416116852026719,0.025924041547959978,0.4611167013645172,0.5023213550448418,0.5277252346277237,0.5397339463233948,0.5630817115306854,0.5710676908493042,0.5713567733764648
TEP,train,unit,training:fault_18:0002,safe_capacity,26,0.45838831479732806,0.02592405186092276,0.42864319682121277,0.4289323091506958,0.4369182586669922,0.4602660536766052,0.4722747653722763,0.4976786747574806,0.5388833284378052
TEP,train,unit,training:fault_18:0002,rho,26,0.45838831479732806,0.02592405186092276,0.42864319682121277,0.4289323091506958,0.4369182586669922,0.4602660536766052,0.4722747653722763,0.4976786747574806,0.5388833284378052
TEP,train,unit,training:fault_18:0003,critical_energy_ratio,26,0.5372489541769028,0.052245325500512314,0.37056994438171387,0.4113370329141617,0.5310738980770111,0.5582047700881958,0.5668462365865707,0.575876921415329,0.5797761678695679
TEP,train,unit,training:fault_18:0003,safe_capacity,26,0.46275104811558354,0.05224532496443669,0.4202238619327545,0.4241231009364128,0.43315377086400986,0.441795215010643,0.4689261317253113,0.5886629670858383,0.6294300556182861
TEP,train,unit,training:fault_18:0003,rho,26,0.46275104811558354,0.05224532496443669,0.4202238619327545,0.4241231009364128,0.43315377086400986,0.441795215010643,0.4689261317253113,0.5886629670858383,0.6294300556182861
TEP,train,unit,training:fault_18:0004,critical_energy_ratio,26,0.5442867301977597,0.021268687360624244,0.5060970783233643,0.5082526206970215,0.5334407240152359,0.5434547066688538,0.5543659329414368,0.5797189474105835,0.5842443108558655
TEP,train,unit,training:fault_18:0004,safe_capacity,26,0.4557132709484834,0.02126869300135676,0.4157556891441345,0.4202810227870941,0.44563405960798264,0.45654530823230743,0.4665592759847641,0.4917473793029785,0.49390292167663574
